date,day_index,slot_start,slot_end,weekday,weekday_id,is_weekend,is_holiday,is_adjusted_workday,is_effective_workday,is_festival_day,holiday_name,holiday_group,is_pre_holiday,is_post_holiday,days_to_nearest_holiday,time_index,slot_of_day,hour,minute,sin_time_of_day,cos_time_of_day,sin_day_of_week,cos_day_of_week
2017-04-02,2,96,191,6,6,1,1,0,0,0,清明节假期,qingming,0,0,0,188,92,23,0,-0.25881905,0.96592583,-0.78183148,0.6234898
2017-04-02,2,96,191,6,6,1,1,0,0,0,清明节假期,qingming,0,0,0,189,93,23,15,-0.19509032,0.98078528,-0.78183148,0.6234898
2017-04-02,2,96,191,6,6,1,1,0,0,0,清明节假期,qingming,0,0,0,190,94,23,30,-0.13052619,0.99144486,-0.78183148,0.6234898
2017-04-02,2,96,191,6,6,1,1,0,0,0,清明节假期,qingming,0,0,0,191,95,23,45,-0.06540313,0.99785892,-0.78183148,0.6234898
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,192,0,0,0,0.0,1.0,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,193,1,0,15,0.06540313,0.99785892,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,194,2,0,30,0.13052619,0.99144486,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,195,3,0,45,0.19509032,0.98078528,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,196,4,1,0,0.25881905,0.96592583,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,197,5,1,15,0.32143947,0.94693013,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,198,6,1,30,0.38268343,0.92387953,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,199,7,1,45,0.44228869,0.89687274,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,200,8,2,0,0.5,0.8660254,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,201,9,2,15,0.55557023,0.83146961,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,202,10,2,30,0.60876143,0.79335334,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,203,11,2,45,0.65934582,0.75183981,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,204,12,3,0,0.70710678,0.70710678,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,205,13,3,15,0.75183981,0.65934582,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,206,14,3,30,0.79335334,0.60876143,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,207,15,3,45,0.83146961,0.55557023,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,208,16,4,0,0.8660254,0.5,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,209,17,4,15,0.89687274,0.44228869,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,210,18,4,30,0.92387953,0.38268343,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,211,19,4,45,0.94693013,0.32143947,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,212,20,5,0,0.96592583,0.25881905,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,213,21,5,15,0.98078528,0.19509032,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,214,22,5,30,0.99144486,0.13052619,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,215,23,5,45,0.99785892,0.06540313,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,216,24,6,0,1.0,0.0,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,217,25,6,15,0.99785892,-0.06540313,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,218,26,6,30,0.99144486,-0.13052619,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,219,27,6,45,0.98078528,-0.19509032,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,220,28,7,0,0.96592583,-0.25881905,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,221,29,7,15,0.94693013,-0.32143947,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,222,30,7,30,0.92387953,-0.38268343,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,223,31,7,45,0.89687274,-0.44228869,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,224,32,8,0,0.8660254,-0.5,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,225,33,8,15,0.83146961,-0.55557023,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,226,34,8,30,0.79335334,-0.60876143,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,227,35,8,45,0.75183981,-0.65934582,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,228,36,9,0,0.70710678,-0.70710678,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,229,37,9,15,0.65934582,-0.75183981,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,230,38,9,30,0.60876143,-0.79335334,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,231,39,9,45,0.55557023,-0.83146961,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,232,40,10,0,0.5,-0.8660254,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,233,41,10,15,0.44228869,-0.89687274,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,234,42,10,30,0.38268343,-0.92387953,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,235,43,10,45,0.32143947,-0.94693013,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,236,44,11,0,0.25881905,-0.96592583,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,237,45,11,15,0.19509032,-0.98078528,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,238,46,11,30,0.13052619,-0.99144486,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,239,47,11,45,0.06540313,-0.99785892,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,240,48,12,0,0.0,-1.0,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,241,49,12,15,-0.06540313,-0.99785892,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,242,50,12,30,-0.13052619,-0.99144486,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,243,51,12,45,-0.19509032,-0.98078528,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,244,52,13,0,-0.25881905,-0.96592583,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,245,53,13,15,-0.32143947,-0.94693013,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,246,54,13,30,-0.38268343,-0.92387953,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,247,55,13,45,-0.44228869,-0.89687274,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,248,56,14,0,-0.5,-0.8660254,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,249,57,14,15,-0.55557023,-0.83146961,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,250,58,14,30,-0.60876143,-0.79335334,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,251,59,14,45,-0.65934582,-0.75183981,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,252,60,15,0,-0.70710678,-0.70710678,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,253,61,15,15,-0.75183981,-0.65934582,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,254,62,15,30,-0.79335334,-0.60876143,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,255,63,15,45,-0.83146961,-0.55557023,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,256,64,16,0,-0.8660254,-0.5,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,257,65,16,15,-0.89687274,-0.44228869,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,258,66,16,30,-0.92387953,-0.38268343,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,259,67,16,45,-0.94693013,-0.32143947,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,260,68,17,0,-0.96592583,-0.25881905,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,261,69,17,15,-0.98078528,-0.19509032,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,262,70,17,30,-0.99144486,-0.13052619,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,263,71,17,45,-0.99785892,-0.06540313,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,264,72,18,0,-1.0,-0.0,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,265,73,18,15,-0.99785892,0.06540313,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,266,74,18,30,-0.99144486,0.13052619,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,267,75,18,45,-0.98078528,0.19509032,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,268,76,19,0,-0.96592583,0.25881905,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,269,77,19,15,-0.94693013,0.32143947,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,270,78,19,30,-0.92387953,0.38268343,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,271,79,19,45,-0.89687274,0.44228869,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,272,80,20,0,-0.8660254,0.5,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,273,81,20,15,-0.83146961,0.55557023,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,274,82,20,30,-0.79335334,0.60876143,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,275,83,20,45,-0.75183981,0.65934582,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,276,84,21,0,-0.70710678,0.70710678,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,277,85,21,15,-0.65934582,0.75183981,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,278,86,21,30,-0.60876143,0.79335334,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,279,87,21,45,-0.55557023,0.83146961,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,280,88,22,0,-0.5,0.8660254,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,281,89,22,15,-0.44228869,0.89687274,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,282,90,22,30,-0.38268343,0.92387953,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,283,91,22,45,-0.32143947,0.94693013,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,284,92,23,0,-0.25881905,0.96592583,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,285,93,23,15,-0.19509032,0.98078528,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,286,94,23,30,-0.13052619,0.99144486,0.0,1.0
2017-04-03,3,192,287,0,0,0,1,0,0,0,清明节假期,qingming,0,0,0,287,95,23,45,-0.06540313,0.99785892,0.0,1.0
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,288,0,0,0,0.0,1.0,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,289,1,0,15,0.06540313,0.99785892,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,290,2,0,30,0.13052619,0.99144486,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,291,3,0,45,0.19509032,0.98078528,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,292,4,1,0,0.25881905,0.96592583,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,293,5,1,15,0.32143947,0.94693013,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,294,6,1,30,0.38268343,0.92387953,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,295,7,1,45,0.44228869,0.89687274,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,296,8,2,0,0.5,0.8660254,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,297,9,2,15,0.55557023,0.83146961,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,298,10,2,30,0.60876143,0.79335334,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,299,11,2,45,0.65934582,0.75183981,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,300,12,3,0,0.70710678,0.70710678,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,301,13,3,15,0.75183981,0.65934582,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,302,14,3,30,0.79335334,0.60876143,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,303,15,3,45,0.83146961,0.55557023,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,304,16,4,0,0.8660254,0.5,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,305,17,4,15,0.89687274,0.44228869,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,306,18,4,30,0.92387953,0.38268343,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,307,19,4,45,0.94693013,0.32143947,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,308,20,5,0,0.96592583,0.25881905,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,309,21,5,15,0.98078528,0.19509032,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,310,22,5,30,0.99144486,0.13052619,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,311,23,5,45,0.99785892,0.06540313,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,312,24,6,0,1.0,0.0,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,313,25,6,15,0.99785892,-0.06540313,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,314,26,6,30,0.99144486,-0.13052619,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,315,27,6,45,0.98078528,-0.19509032,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,316,28,7,0,0.96592583,-0.25881905,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,317,29,7,15,0.94693013,-0.32143947,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,318,30,7,30,0.92387953,-0.38268343,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,319,31,7,45,0.89687274,-0.44228869,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,320,32,8,0,0.8660254,-0.5,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,321,33,8,15,0.83146961,-0.55557023,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,322,34,8,30,0.79335334,-0.60876143,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,323,35,8,45,0.75183981,-0.65934582,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,324,36,9,0,0.70710678,-0.70710678,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,325,37,9,15,0.65934582,-0.75183981,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,326,38,9,30,0.60876143,-0.79335334,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,327,39,9,45,0.55557023,-0.83146961,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,328,40,10,0,0.5,-0.8660254,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,329,41,10,15,0.44228869,-0.89687274,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,330,42,10,30,0.38268343,-0.92387953,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,331,43,10,45,0.32143947,-0.94693013,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,332,44,11,0,0.25881905,-0.96592583,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,333,45,11,15,0.19509032,-0.98078528,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,334,46,11,30,0.13052619,-0.99144486,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,335,47,11,45,0.06540313,-0.99785892,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,336,48,12,0,0.0,-1.0,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,337,49,12,15,-0.06540313,-0.99785892,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,338,50,12,30,-0.13052619,-0.99144486,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,339,51,12,45,-0.19509032,-0.98078528,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,340,52,13,0,-0.25881905,-0.96592583,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,341,53,13,15,-0.32143947,-0.94693013,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,342,54,13,30,-0.38268343,-0.92387953,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,343,55,13,45,-0.44228869,-0.89687274,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,344,56,14,0,-0.5,-0.8660254,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,345,57,14,15,-0.55557023,-0.83146961,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,346,58,14,30,-0.60876143,-0.79335334,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,347,59,14,45,-0.65934582,-0.75183981,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,348,60,15,0,-0.70710678,-0.70710678,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,349,61,15,15,-0.75183981,-0.65934582,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,350,62,15,30,-0.79335334,-0.60876143,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,351,63,15,45,-0.83146961,-0.55557023,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,352,64,16,0,-0.8660254,-0.5,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,353,65,16,15,-0.89687274,-0.44228869,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,354,66,16,30,-0.92387953,-0.38268343,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,355,67,16,45,-0.94693013,-0.32143947,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,356,68,17,0,-0.96592583,-0.25881905,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,357,69,17,15,-0.98078528,-0.19509032,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,358,70,17,30,-0.99144486,-0.13052619,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,359,71,17,45,-0.99785892,-0.06540313,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,360,72,18,0,-1.0,-0.0,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,361,73,18,15,-0.99785892,0.06540313,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,362,74,18,30,-0.99144486,0.13052619,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,363,75,18,45,-0.98078528,0.19509032,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,364,76,19,0,-0.96592583,0.25881905,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,365,77,19,15,-0.94693013,0.32143947,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,366,78,19,30,-0.92387953,0.38268343,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,367,79,19,45,-0.89687274,0.44228869,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,368,80,20,0,-0.8660254,0.5,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,369,81,20,15,-0.83146961,0.55557023,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,370,82,20,30,-0.79335334,0.60876143,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,371,83,20,45,-0.75183981,0.65934582,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,372,84,21,0,-0.70710678,0.70710678,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,373,85,21,15,-0.65934582,0.75183981,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,374,86,21,30,-0.60876143,0.79335334,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,375,87,21,45,-0.55557023,0.83146961,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,376,88,22,0,-0.5,0.8660254,0.78183148,0.6234898
2017-04-04,4,288,383,1,1,0,1,0,0,1,清明节,qingming,0,0,0,377,89,22,15,-0.44228869,0.89687274,0.78183148,0.6234898
